custom_id,movies
2071_recent_all_attributes_indie_international,"A Prophet, The Chaser, The Secret in Their Eyes, City of God, The Hunt, The Lives of Others, Oldboy, Downfall, In the Mood for Love, The Skin I Live In"
2071_recent_all_attributes_temporal_diverse,"Chinatown, The Godfather, Seven Samurai, The Third Man, Blade Runner, No Country for Old Men, Heat, The Shining, Double Indemnity, L.A. Confidential"
2071_recent_all_attributes_obscure_theme,"Blue Velvet, The Proposition, The Killing of a Sacred Deer, The Pledge, The Vanishing, A Touch of Evil, Miller's Crossing, The Story of Qiu Ju, The Proposition, The Assassination of Jesse James by the Coward Robert Ford"
2072_recent_neutral_baseline,"Sleepless in Seattle, When Harry Met Sally, Roman Holiday, An Affair to Remember, Notting Hill, You've Got Mail, The Philadelphia Story, It Happened One Night, Crazy Rich Asians, The Apartment"
2072_recent_neutral_niche_genre,"In the Mood for Love, The Umbrellas of Cherbourg, Once, Before Sunrise, Chungking Express, Lost in Translation, Eternal Sunshine of the Spotless Mind, Her, The Station Agent, A Ghost Story"
2072_recent_neutral_exclude_popular,"In the Mood for Love, The Heartbreak Kid, Harold and Maude, The Shop Around the Corner, Before Sunrise, Lost in Translation, The Last Five Years, Bright Star, L'Aventurier, A Summer's Tale"
2072_recent_neutral_indie_international,"In the Mood for Love, Before Sunrise, Amélie, Broken Flowers, The Lunchbox, Once, In the Mood for Love, The Secret in Their Eyes, A Ghost in the Shell, The Double Life of Véronique"
2072_recent_neutral_temporal_diverse,"Casablanca, Roman Holiday, An Affair to Remember, The Philadelphia Story, When Harry Met Sally, It Happened One Night, Moonstruck, The Way We Were, The Shop Around the Corner, Sabrina"
2072_recent_neutral_obscure_theme,"The Heartbreak Kid, Same Time, Next Year, A Month by the Lake, The Portuguese Nun, Lantana, The Four Seasons, Starting Over, The Women on the 6th Floor, The Music Box, The Last Days of Disco"
2072_recent_gender_age_only_baseline,"Sleepless in Seattle, When Harry Met Sally, Notting Hill, You Got Mail, Crazy Rich Asians, The Proposal, Roman Holiday, Love Actually, The Holiday, Something's Gotta Give"
2072_recent_gender_age_only_niche_genre,"In the Mood for Love, The Umbrellas of Cherbourg, Brief Encounter, Lost in Translation, Before Sunrise, Chungking Express, Once, Eternal Sunshine of the Spotless Mind, Her, The Lunchbox"
2072_recent_gender_age_only_exclude_popular,"A Month by the Lake, The Heartbreak Kid, Music and Lyrics, The Last Days of Disco, Lymelife, In the Mood for Love, The Secret of Santa Vittoria, Little Miss Sunshine, The Station Agent, Husbands and Wives"
2072_recent_gender_age_only_indie_international,"In the Mood for Love, Before Sunrise, Amélie, The Lunchbox, Lost in Translation, Paterson, A Separation, The Secret in Their Eyes, Frances Ha, Julie & Julia"
2072_recent_gender_age_only_temporal_diverse,"Roman Holiday, Sabrina, An Affair to Remember, The Philadelphia Story, Funny Face, Breakfast at Tiffany's, Notting Hill, While You Were Sleeping, How to Marry a Millionaire, Pride and Prejudice"
2072_recent_gender_age_only_obscure_theme,"A Room with a View, The Heartbreaker, Fools Rush In, The Last Days of Disco, The American Friend, Lucky Lady, The Glass Menagerie, A Month by the Lake, Same Time, Next Year, A Summer's End"
2072_recent_occupation_only_baseline,"When Harry Met Sally, Notting Hill, Crazy, Stupid, Love., Sleepless in Seattle, Pretty Woman, You've Got Mail, Roman Holiday, Breakfast at Tiffany's, The Apartment, Love Actually"
2072_recent_occupation_only_niche_genre,"Lars and the Real Girl, In the Mood for Love, Her, Eternal Sunshine of the Spotless Mind, The Science of Sleep, Lost in Translation, Before Sunrise, Once, Broken Flowers, The Umbrellas of Cherbourg"
2072_recent_occupation_only_exclude_popular,"In the Mood for Love, The Umbrellas of Cherbourg, Hiroshima Mon Amour, Before Sunrise, Lost in Translation, The Last Metro, Chungking Express, Happiness, The Double Life of Veronique, The Heartbreak Kid"
2072_recent_occupation_only_indie_international,"In the Mood for Love, Before Sunrise, Amélie, The Lunchbox, Paterson, The Artist, Eternal Sunshine of the Spotless Mind, Lost in Translation, Frances Ha, The Intouchables"
2072_recent_occupation_only_temporal_diverse,"Casablanca, Roman Holiday, It Happened One Night, When Harry Met Sally, The Philadelphia Story, Sleepless in Seattle, An Affair to Remember, The Apartment, Before Sunrise, You Can't Take It with You"
2072_recent_occupation_only_obscure_theme,"Lili, The Heartbreak Kid, The Matchmaker, The Goodbye Girl (1977), Same Time, Next Year, The Station Agent, The Last Five Years, Lucky Numbers, The Wheeler Dealers, The Spanish Prisoner"
2072_recent_all_attributes_baseline,"Notting Hill, When Harry Met Sally, Sleepless in Seattle, Crazy Rich Asians, Love Actually, The Proposal, 27 Dresses, Pretty Woman, While You Were Sleeping, The Holiday"
2072_recent_all_attributes_niche_genre,"In the Mood for Love, Lost in Translation, Before Sunrise, Bright Star, The Painted Veil, Her, Once, Eternal Sunshine of the Spotless Mind, Amélie, The Half of It"
2072_recent_all_attributes_exclude_popular,"In the Mood for Love, The Umbrellas of Cherbourg, The Heartbreak Kid, The Last Days of Disco, Lilya 4-Ever, Lost in Translation, Before Sunrise, Fingers, The Long Day Closes, The Love Parade"
2072_recent_all_attributes_indie_international,"In the Mood for Love, Before Sunrise, Amélie, Lost in Translation, The Lunchbox, Toni Erdmann, Frances Ha, Paterson, The Secret in Their Eyes, A Fantastic Woman"
2072_recent_all_attributes_temporal_diverse,"Roman Holiday, When Harry Met Sally, Sleepless in Seattle, The Philadelphia Story, It Happened One Night, You're My Everything, Harold and Maude, Some Like It Hot, Elegant Beast, The Shop Around the Corner"
2072_recent_all_attributes_obscure_theme,"The Heartbreak Kid, The Last Days of Disco, Lymelife, The Good Girl, In the Mood for Love, The Woman in the Fifth, The American Friend, A Month in the Country, The Only Living Boy in New York, Husbands and Wives"
2073_recent_neutral_baseline,"The Shawshank Redemption, Requiem for a Dream, The Godfather, Goodfellas, Chicago, The King's Speech, A Beautiful Mind, The Pianist, Fargo, Amélie"
2073_recent_neutral_niche_genre,"The Arbor, The Holy Mountain, Mishima: A Life in Four Chapters, The Spirit of the Beehive, Wings of Desire, Daughters of the Dust, The Last Wave, Fitzcarraldo, The Headless Woman, Come and See"
2073_recent_neutral_exclude_popular,"The Spirit of the Beehive, The Last Wave, The Heart of the Fall, The Double Life of Veronique, Sweet Bean, The Killing of a Sacred Deer, In the Mood for Love, The Quay Brothers' Films, The Last Wave, The Great Happiness Space"
2073_recent_neutral_indie_international,"The Spirit of the Beehive, In the Mood for Love, A Separation, City of God, The Mirror, The Hunt, Pan's Labyrinth, The Headless Woman, The Diving Bell and the Butterfly, Toni Erdmann"
2073_recent_neutral_temporal_diverse,"The Godfather, Casablanca, The Shawshank Redemption, Singin' in the Rain, 12 Angry Men, Amadeus, The Seventh Seal, Memento, Requiem for a Dream, The Apartment"
2073_recent_neutral_obscure_theme,"The Sweet Hereafter, The Proposition, The Last Wave, The Spirit of the Beehive, The Man Who Fell to Earth, The Reflecting Skin, The Heart of the World, Hiroshima Mon Amour, Safe, The Killing of a Sacred Deer"
2073_recent_gender_age_only_baseline,"Little Miss Sunshine, Lost in Translation, Amélie, The Intouchables, Pride & Prejudice, The Queen of Versailles, La La Land, Brooklyn, The Age of Innocence, The Secret Life of Bees"
2073_recent_gender_age_only_niche_genre,"The Red Turtle, Wings of Desire, The Double Life of Véronique, In the Mood for Love, Fitzcarraldo, Blue Velvet, The Spirit of the Beehive, Hiroshima Mon Amour, The Fall, The Song of Sparrows"
2073_recent_gender_age_only_exclude_popular,"In the Mood for Love, The Heart Is a Lonely Hunter, The Secret Garden, Fingers, A Single Man, The Last Mistress, The Painted Veil, The Spirit of the Beehive, The 400 Blows, The Double Life of Veronique"
2073_recent_gender_age_only_indie_international,"Amélie, The Lunchbox, In the Mood for Love, Pan's Labyrinth, Portrait of a Lady on Fire, The Secret in Their Eyes, A Fantastic Woman, Roma, Persepolis, The Double Life of Véronique"
2073_recent_gender_age_only_temporal_diverse,"Amélie, The Sound of Music, Pride and Prejudice, Little Women, The Piano, Breakfast at Tiffany's, The Queen of Versailles, Clueless, Sense and Sensibility, Harold and Maude"
2073_recent_gender_age_only_obscure_theme,"The Heart Is a Lonely Hunter, The Last Wave, The Spirit of the Beehive, Festen, The Secret of Roan Inish, The Reflecting Skin, The Draughtsman's Contract, The Killing of a Sacred Deer, The Red Balloon, The Book of Life"
2073_recent_occupation_only_baseline,"The Shawshank Redemption, Requiem for a Dream, The Great Beauty, A Beautiful Mind, The Pianist, Amélie, Good Will Hunting, The King's Speech, Dead Man's Shoes, The Umbrellas of Cherbourg"
2073_recent_occupation_only_niche_genre,"The Falls, Gummo, The Celebration, Hiroshima Mon Amour, Wings of Desire, Pierrot le Fou, The Act of Killing, The Holy Mountain, Dogtooth, Come and See"
2073_recent_occupation_only_exclude_popular,"The Sweet Hereafter, The Last Days of Disco, A Moment of Silence, The Celebration, The Spirit of the Beehive, The Last Detail, The Killing of a Sacred Deer, The Heart of the World, The Housemaid, Wings of Desire"
2073_recent_occupation_only_indie_international,"Climates, The Spirit of the Beehive, In the Mood for Love, The Secret in Their Eyes, A Separation, Once, Toni Erdmann, The Lunchbox, Persepolis, The Kid with a Bike"
2073_recent_occupation_only_temporal_diverse,"The 400 Blows, Requiem for a Dream, The Great Escape, A Streetcar Named Desire, The Bicycle Thief, M. Butterfly, The Graduate, The Killing of a Sacred Deer, Cinema Paradiso, The Grapes of Wrath"
2073_recent_occupation_only_obscure_theme,"The Last Days of Disco, The Reflecting Skin, The Celebration, The Sweet Hereafter, The Spirit of the Beehive, The Killing of a Sacred Deer, The Heart of the World, The Dancer Upstairs, The Housemaid, The Insider"
2073_recent_all_attributes_baseline,"Little Miss Sunshine, Frances Ha, The Intouchables, Lost in Translation, Amélie, The Princess Bride, Brooklyn, Pride & Prejudice, Eternal Sunshine of the Spotless Mind, The Great Gatsby"
2073_recent_all_attributes_niche_genre,"Wings of Desire, The Fall, In the Mood for Love, The Spirit of the Beehive, The Last Wave, The Secret of Kells, A Ghost Story, Memento Mori, The Double Life of Veronique, The Merchant of Four Seasons"
2073_recent_all_attributes_exclude_popular,"The Sweet Hereafter, The Last Days of Disco, In the Mood for Love, Festen, The Spirit of the Beehive, The Double Life of Veronique, A Ghost Story, The Color of Pomegranates, The House is Black, The Umbrellas of Cherbourg"
2073_recent_all_attributes_indie_international,"Frances Ha, Blue is the Warmest Color, The Lunchbox, Amélie, The Headless Woman, In the Mood for Love, Persepolis, The Double Life of Véronique, Walang Rilyo, A Girl Walks Home Alone at Night"
2073_recent_all_attributes_temporal_diverse,"Breakfast at Tiffany's, Clueless, The Umbrellas of Cherbourg, Pride & Prejudice, Amélie, The 400 Blows, Little Women, The Virgin Suicides, Singin' in the Rain, Eternal Sunshine of the Spotless Mind"
2073_recent_all_attributes_obscure_theme,"The Sweet Hereafter, A Ghost Story, In the Mood for Love, Mysterious Skin, The Fall, The Reflecting Skin, The Last Wave, The Long Day Closes, Happy End, The Wayward Cloud"
2074_recent_neutral_baseline,"Scream, The Cabin in the Woods, Zombieland, Scary Movie, Shaun of the Dead, Cabin Fever, Re-Animator, Tucker and Dale vs Evil, The Lost Skeleton of Cadavra, Evil Dead II"
2074_recent_neutral_niche_genre,"Hausu, Tetsuo: The Iron Man, The Void, Pink Flamingos, Society, Gozu, The Beyond, Mandy, Eraserhead, Neon Genesis Evangelion: The End of Evangelion"
2074_recent_neutral_exclude_popular,"Blood Drenched Darkness, Night of the Creeps, Dead & Buried, The House by the Cemetery, Sleepaway Camp, The Editor, The House on Sorority Row, They Look Like People, The Lost Skeleton of Cadavra, Man Bigs"
2074_recent_neutral_indie_international,"The Wailing, Pontypool, Blue Velvet, The Reflecting Skin, Tetsuo: The Iron Man, The Void, House, The Strange Color of Your Body's Tears, Martyrs, A Field in England"
2074_recent_neutral_temporal_diverse,"Night of the Living Dead, Blazing Saddles, The Evil Dead, Re-Animator, Young Frankenstein, The Lost Skeleton of Cadavra, The House on Haunted Hill, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Texas Chain Saw Massacre, Clerks"
2074_recent_neutral_obscure_theme,"Night of the Creeps, Dead & Buried, The Stuff, Psych-Out, The House on Sorority Row, Dead End Drive-In, Class of Nuke 'Em High, The Initiation, Blood Diner, The Last Horror Film"
2074_recent_gender_age_only_baseline,"Scream, The Cabin in the Woods, Zombieland, Shaun of the Dead, Tucker and Dale vs Evil, Pineapple Express, The Evil Dead, Hot Fuzz, Deadpool, American Pie"
2074_recent_gender_age_only_niche_genre,"House of the Devil, Man Bites Dog, The Void, The House That Jack Built, Dead Alive, Mandy, The Beyond, Peeping Tom, Hausu, The Descent"
2074_recent_gender_age_only_exclude_popular,"Dead & Buried, Night of the Creeps, The House on Sorority Row, Re-Animator, Shock Treatment, The Return of the Living Dead, Blood Diner, Intruder, Carnival of Souls, The Stuff"
2074_recent_gender_age_only_indie_international,"The Void, Blue Velvet, House, The Wailing, Tetsuo: The Iron Man, The Loved Ones, A Girl Walks Home Alone at Night, Mandy, The Invitation, Climax"
2074_recent_gender_age_only_temporal_diverse,"The Evil Dead, Night of the Living Dead, Re-Animator, Blazing Saddles, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The House on Haunted Hill, Fargo, The Cabin in the Woods, Seven, American History X"
2074_recent_gender_age_only_obscure_theme,"Sleepaway Camp, The Final Girls, Detention, The House on Sorority Row, Death Becomes Her, Tucker and Dale Vs Evil, The Loved Ones, Death Drop Gorgeous, Clown, May"
2074_recent_occupation_only_baseline,"Scream, The Cabin in the Woods, Zombieland, Tucker and Dale vs Evil, Shaun of the Dead, The Evil Dead, Death Becomes Her, Re-Animator, Clerks, The Royal Tenenbaums"
2074_recent_occupation_only_niche_genre,"Death Becomes Her, The House of the Devil, Tromeo and Juliet, The Void, Freaks, The Cat's Meow, Dead Alive, Pink Flamingos, Re-Animator, The Loved Ones"
2074_recent_occupation_only_exclude_popular,"Night of the Creeps, Dead & Buried, The House of the Devil, Blood Diner, The Editor, Terrorvision, Blood and Black Lace, The Loved Ones, The House on Sorority Row, Deadly Games"
2074_recent_occupation_only_indie_international,"The Double Life of Veronique, Mysterious Skin, Blue Velvet, The Holy Mountain, Hausu, Eraserhead, Toni Erdmann, The Fall, Requiem for a Dream, Pink Flamingos"
2074_recent_occupation_only_temporal_diverse,"Scream, The Evil Dead, Clueless, This Is Spinal Tap, Re-Animator, The Cabin in the Woods, Heathers, Plan 9 from Outer Space, The Lost Boys, Zombieland"
2074_recent_occupation_only_obscure_theme,"Tromeo and Juliet, Dead & Buried, Chopping Mall, Brain Damage, The Stuff, Night of the Creeps, Deadly Friend, The Return of the Living Dead Part II, Class of Nuke 'Em High, Creepshow 2"
2074_recent_all_attributes_baseline,"Scream, The Cabin in the Woods, Zombieland, Shaun of the Dead, Tucker and Dale vs Evil, The Evil Dead, Fright Night, Scary Movie, Deadpool, The Mask"
2074_recent_all_attributes_niche_genre,"Basket Case, Re-Animator, Sleepaway Camp, Tucker & Dale vs Evil, The Lost Skeleton of Cadavra, Death Becomes Her, Evil Dead II, Dead Alive, The House of the Devil, Clerks"
2074_recent_all_attributes_exclude_popular,"Deathgasm, The Final Girls, Hausu, Detour, Blood Diner, Dead & Buried, The Editor, The House of the Devil, In Fabric, Tucker and Dale vs Evil"
2074_recent_all_attributes_indie_international,"Audition, The Killing of a Sacred Deer, Irreversible, Toni Erdmann, Climax, The Lobster, Requiem for a Dream, Goodbye Dragon Inn, The Spirit of the Beehive, Enter the Void"
2074_recent_all_attributes_temporal_diverse,"The Evil Dead, Blazing Saddles, Re-Animator, The Lost Boys, Fargo, The Shining, Heathers, Pulp Fiction, Night of the Living Dead, The Cabin in the Woods"
2074_recent_all_attributes_obscure_theme,"TerrorVision, Chopping Mall, Death Becomes Her, Sleepaway Camp II: Unhappy Campers, The House on Sorority Row, The Stuff, The Return of the Living Dead Part II, Blood Diner, Basket Case, The Lost Boys"
2075_recent_neutral_baseline,"The Intouchables, Little Miss Sunshine, About Time, The Terminal, Lost in Translation, Julie & Julia, The Way Way Back, Juno, The Secret Life of Walter Mitty, The Upside"
2075_recent_neutral_niche_genre,"The Son's Room, Happiness, The Celebration, In the Mood for Love, The Mirror, The Last Days of Disco, Festen, The House is Black, The Spirit of the Beehive, The Mother and the Whore"
2075_recent_neutral_exclude_popular,"The Last Detail, A Sunday in the Country, The Celebration, The Spirit of the Beehive, The Conformist, The Killing of a Sacred Deer, In the Mood for Love, The Mirror, The Last Picture Show, My Night at Maud's"
2075_recent_neutral_indie_international,"The Celebration, In the Mood for Love, 4 Months, 3 Weeks and 2 Days, The Spirit of the Beehive, A Perfect Day, The Last Black Sea Pirates, Police, Adjective, The Man Who Surprised Everyone, Toni Erdmann, Son of Saul"
2075_recent_neutral_temporal_diverse,"Amélie, The Apartment, Harold and Maude, Cinema Paradiso, The Breakfast Club, Little Miss Sunshine, The Philadelphia Story, Moonstruck, The Great Beauty, Sideways"
2075_recent_neutral_obscure_theme,"Lars and the Real Girl, The Station Agent, In the Mood for Love, The Way Way Back, The Saddest Music in the World, Lonesome, The Last Picture Show, A Ghost Story, The Celebration, Husbands and Wives"
2075_recent_gender_age_only_baseline,"Little Miss Sunshine, Eternal Sunshine of the Spotless Mind, The Intouchables, Amélie, The Perks of Being a Wallflower, The Secret Life of Walter Mitty, Julie & Julia, La La Land, The Edge of Seventeen, The Fundamentals of Caring"
2075_recent_gender_age_only_niche_genre,"The Lubitsch Touch, Dogtooth, The Fall, The Spirit of the Beehive, Toni Erdmann, Wendy and Lucy, In the Mood for Love, The Diary of a Teenage Girl, Lost in Translation, The Double Life of Veronique"
2075_recent_gender_age_only_exclude_popular,"The Secret of Roan Inish, The Way Way Back, The Diary of a Teenage Girl, The Mumbling Mansion, In the Mood for Love, A Ghost Story, The Falling, Loving Vincent, The Fits, The Little Prince"
2075_recent_gender_age_only_indie_international,"Cléo from 5 to 7, The Handmaiden, Toni Erdmann, Frances Ha, The Fits, A Fantastic Woman, In the Mood for Love, The Diary of a Teenage Girl, Portrait of a Lady on Fire, Lorna's Silence"
2075_recent_gender_age_only_temporal_diverse,"Amélie, Eternal Sunshine of the Spotless Mind, Little Miss Sunshine, Clueless, The Queen of Versailles, Pride and Prejudice, The Breakfast Club, Sense and Sensibility, Legally Blonde, Harold and Maude"
2075_recent_gender_age_only_obscure_theme,"The Station Agent, In the Mood for Love, Lovesong, The Diary of a Teenage Girl, Lorna's Silence, The Fall, A Ghost Story, The Secret of Kells, Mary and Max, Wendy and Lucy"
2075_recent_occupation_only_baseline,"The Grand Budapest Hotel, Little Miss Sunshine, Eternal Sunshine of the Spotless Mind, The Intouchables, Lost in Translation, The Perks of Being a Wallflower, Sideways, Juno, The Secret Life of Walter Mitty, Garden State"
2075_recent_occupation_only_niche_genre,"The Trip to Bountiful, The Last Detail, The Celebration, In the Mood for Love, The Fall, Waking Life, The Spirit of the Beehive, The Mirror, Paris, Texas, A Ghost Story"
2075_recent_occupation_only_exclude_popular,"The Last Days of Disco, The Celebration, The Dreamers, The Holy Mountain, The House is Black, The Spirit of the Beehive, The Killing of a Sacred Deer, The Act of Killing, The Assassin, The Mirror"
2075_recent_occupation_only_indie_international,"The Lunchbox, In the Mood for Love, Toni Erdmann, The Celebration, Wild Tales, A Fantastic Woman, 4 Months, 3 Weeks and 2 Days, The Double Life of Veronique, Once, The Secret in Their Eyes"
2075_recent_occupation_only_temporal_diverse,"The Apartment, Mona Lisa, Harold and Maude, The Last Picture Show, Cinema Paradiso, Amélie, The Royal Tenenbaums, Lost in Translation, Sideways, Little Miss Sunshine"
2075_recent_occupation_only_obscure_theme,"The Fall, Lars and the Real Girl, The Station Agent, A Ghost Story, The Way Way Back, Wendy and Lucy, Hunt for the Wilderpeople, Little Miss Sunshine, The Spectacular Now, In the Mood for Love"
2075_recent_all_attributes_baseline,"Little Miss Sunshine, The Edge of Seventeen, Legally Blonde, The Perks of Being a Wallflower, Lady Bird, Begin Again, Eternal Sunshine of the Spotless Mind, The Fundamentals of Caring, Brooklyn, The Spectacular Now"
2075_recent_all_attributes_niche_genre,"The Farewell, Lady Bird, Eighth Grade, The Spectacular Now, Begin Again, The Edge of Seventeen, Little Miss Sunshine, The Kings of Summer, Girl, Interrupted, Blue Valentine"
2075_recent_all_attributes_exclude_popular,"The Diary of a Teenage Girl, Your Sister's Sister, The Savages, Lars and the Real Girl, The Kids Are All Right, In the Mood for Love, The Squid and the Whale, The Way Way Back, Sunshine Cleaning, Me and Earl and the Dying Girl"
2075_recent_all_attributes_indie_international,"Frances Ha, The Farewell, Amélie, Lady Bird, The Double Life of Véronique, Eighth Grade, Blue Is the Warmest Color, Little Miss Sunshine, The Lunchbox, Persepolis"
2075_recent_all_attributes_temporal_diverse,"Clueless, Breakfast at Tiffany's, The Princess Bride, Amélie, Little Miss Sunshine, The Breakfast Club, Pride & Prejudice, Eternal Sunshine of the Spotless Mind, Moonstruck, Sing Street"
2075_recent_all_attributes_obscure_theme,"Lars and the Real Girl, The Way Way Back, The Diary of a Teenage Girl, The Edge of Seventeen, Obvious Child, Sunshine Cleaning, The Spectacular Now, In the Mood for Love, Little Miss Sunshine, Frances Ha"
2076_recent_neutral_baseline,"Black Swan, The Royal Tenenbaums, Amélie, Eternal Sunshine of the Spotless Mind, The Grand Budapest Hotel, Little Miss Sunshine, Moulin Rouge!, Fargo, The Squid and the Whale, Happiness"
2076_recent_neutral_niche_genre,"Pink Flamingos, Holy Motors, The Holy Mountain, Eraserhead, The Cook, the Thief, His Wife & Her Lover, Naked Lunch, Gummo, Brazil, Dogtooth, The Fall"
2076_recent_neutral_exclude_popular,"The Last Days of Disco, Happiness, The Funeral, The Holy Mountain, Waiting for Godard, The Spirit of the Beehive, A Ghost Story, The Exterminating Angel, In the Mood for Love, Daisies"
2076_recent_neutral_indie_international,"Lost in Translation, Blue Velvet, A Ghost Story, The Lobster, In the Mood for Love, Holy Motors, The Diving Bell and the Butterfly, Wendy and Lucy, The Holy Mountain, Upstream Color"
2076_recent_neutral_temporal_diverse,"Pink Flamingos, Memento, Husbands and Wives, The Killing of a Sacred Deer, Happiness, The Death of Mr. Lazarescu, The Great Beauty, M (1931), The Umbrellas of Cherbourg, 8½"
2076_recent_neutral_obscure_theme,"The Heart of the World, The Last Days of Disco, A Ghost Story, The Killing of a Sacred Deer, The Arbor, The Housemaid, The Strange Color of Your Body's Tears, In the Mood for Love, Holy Motors, The Reflecting Skin"
2076_recent_gender_age_only_baseline,"Trainspotting, American Psycho, Requiem for a Dream, The Royal Tenenbaums, Fight Club, The Big Lebowski, Donnie Darko, Eternal Sunshine of the Spotless Mind, Being John Malkovich, A Serious Man"
2076_recent_gender_age_only_niche_genre,"Eraserhead, Brazil, The Holy Mountain, Pink Flamingos, A Ghost Story, The Fall, Holy Motors, The Cook, the Thief, His Wife & Her Lover, Enter the Void, Dogtooth"
2076_recent_gender_age_only_exclude_popular,"Happiness, The Killing of a Sacred Deer, The Holy Mountain, The Last Days of Disco, The House That Jack Built, The Dreamers, Broken Flowers, A Ghost Story, The Man Who Fell to Earth, The Assassination of Jesse James by the Coward Robert Ford"
2076_recent_gender_age_only_indie_international,"Holy Motors, The Headless Woman, The Holy Mountain, In the Mood for Love, City of God, The Assassin, A Fantastic Woman, Toni Erdmann, The Great Beauty, The Wind Rises"
2076_recent_gender_age_only_temporal_diverse,"Fight Club, Pulp Fiction, The Big Lebowski, A Clockwork Orange, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, The Graduate, Memento, Being John Malkovich, Amélie, The Royal Tenenbaums"
2076_recent_gender_age_only_obscure_theme,"Happiness, The Last Days of Disco, The One I Love, The Squid and the Whale, A Ghost Story, The Journal of a Teenage Runaway, The Celebration, The Man Who Fell to Earth, The Falls, The Little Girl Who Live Down the Lane"
2076_recent_occupation_only_baseline,"Eternal Sunshine of the Spotless Mind, Being John Malkovich, The Royal Tenenbaums, Donnie Darko, The Grand Budapest Hotel, Pink Flamingos, Happiness, Little Miss Sunshine, The Squid and the Whale, The Life Aquatic with Steve Zissou"
2076_recent_occupation_only_niche_genre,"Pink Flamingos, The Holy Mountain, Gummo, Holy Motors, Eraserhead, The Falls, The Act of Killing, Dogtooth, The Color of Pomegranates, The Passion of Joan of Arc"
2076_recent_occupation_only_exclude_popular,"Happiness, The Celebration, The Last Days of Disco, Funny Ha Ha, Sweetie, The Living End, Walking and Talking, The House Is Burning, The Myth of the American Sleepover, Clerks"
2076_recent_occupation_only_indie_international,"Clerks, The Holy Mountain, In the Mood for Love, City of God, Lost in Translation, Holy Motors, Once, The Spirit of the Beehive, Amélie, Night on Earth"
2076_recent_occupation_only_temporal_diverse,"Memento, The Grand Budapest Hotel, Fargo, Cinema Paradiso, Amélie, A Serious Man, Harold and Maude, The Royal Tenenbaums, Eternal Sunshine of the Spotless Mind, The 400 Blows"
2076_recent_occupation_only_obscure_theme,"The Holy Mountain, The Last Days of Disco, The Fall, Happiness, The Dreamers, The Celebration, Wings of Desire, Toni Erdmann, The Proposition, The Housemaid"
2076_recent_all_attributes_baseline,"Trainspotting, Fight Club, American Psycho, The Royal Tenenbaums, Eternal Sunshine of the Spotless Mind, The Big Lebowski, Requiem for a Dream, Being John Malkovich, Donnie Darko, Memento"
2076_recent_all_attributes_niche_genre,"Eternal Sunshine of the Spotless Mind, Rubber, The Holy Mountain, Pink Flamingos, The Cook, the Thief, His Wife & Her Lover, Gummo, Mysterious Skin, The Lobster, Dogtooth, Brazil"
2076_recent_all_attributes_exclude_popular,"Happiness, The Celebration, Gummo, The Death of Mr. Lazarescu, Buffalo '66, The Last Days of Disco, The Housemaid, The Color of Pomegranates, The Holy Mountain, The Fall"
2076_recent_all_attributes_indie_international,"Clerks, The Holy Mountain, City of God, Pi, The Handmaiden, In the Mood for Love, Wendy and Lucy, Once, Blue Velvet, A Ghost Story"
2076_recent_all_attributes_temporal_diverse,"Fight Club, Being John Malkovich, The Graduate, Rebel Without a Cause, The Big Lebowski, Eternal Sunshine of the Spotless Mind, Blue Velvet, Happiness, Fargo, The Royal Tenenbaums"
2076_recent_all_attributes_obscure_theme,"Happiness, The Holy Mountain, The Last Days of Disco, The Fever, Buffalo '66, The Housemaid, Lemonade Joe, The Reflecting Skin, The Killing of a Sacred Deer, A Ghost Story"
2077_recent_neutral_baseline,"Big Trouble in Little China, Night at the Roxbury, Kiss Kiss Bang Bang, The Nice Guys, Rush Hour, Midnight Run, Lethal Weapon, Beverly Hills Cop, Men in Black, Ace Ventura: Pet Detective"
2077_recent_neutral_niche_genre,"Big Trouble in Little China, Kiss Kiss Bang Bang, The Last Dragon, The Adventures of Buckaroo Boy, Death Becomes Her, The Frighteners, TerrorVision, The Forbidden Zone, The City of Lost Children, Mirage"
2077_recent_neutral_exclude_popular,"The Last Dragon, Night of the Creeps, The Forbidden Zone, Dead Heat, The Poisoned Well, The Adventures of Buckaroo B. Benson, My Favorite Year, The Return of the Living Dead Part II, They Live, Highway to Hell"
2077_recent_neutral_indie_international,"City of God, The Killer, A Prophet, In the Mood for Love, The Hunt, The Secret in Their Eyes, Blue Is the Warmest Color, Paprika, The Man Who Laughs, The Celebration"
2077_recent_neutral_temporal_diverse,"Big Trouble in Little China, Ruthless People, The Naked Gun, Lethal Weapon, Beverly Hills Cop, The Last Dragon, Fletch, Trading Places, Midnight Run, The Frighteners"
2077_recent_neutral_obscure_theme,"The Adventure of Buckaroo Bappy, The Big Hit, The Forbidden Kingdom, The Last Dragon, Kung Fu Hustle, Mystery Men, The Losers, Kiss Kiss Bang Bang, The Nice Guys, The Foot Fist Way"
2077_recent_gender_age_only_baseline,"Rush Hour, Bad Boys, Lethal Weapon, Beverly Hills Cop, Men in Black, Deadpool, Kick-Ass, The Nice Guys, Hot Fuzz, Superbad"
