custom_id,movies
4780_recent_neutral_obscure_theme,"The Lady Vanishes, The Big Sleep, The 39 Steps, Night and the City, The American Friend, The Killers, The Conversation, Charade (remake or similar style), The Long Goodbye, The Third Man"
4780_recent_gender_age_only_baseline,"North by Northwest, The Thomas Crown Affair, Charade, Mission: Impossible, The Italian Job, Ocean's Eleven, Heat, Inception, The Dark Knight, Mad Max: Fury Road"
4780_recent_gender_age_only_niche_genre,"The Last Seduction, The Long Goodbye, The Man Who Fell to Earth, In the Mood for Love, Mildred Pierce, The Night of the Hunter, Out of Sight, The Big Sleep, Kiss Me Deadly, The Lady Vanishes"
4780_recent_gender_age_only_exclude_popular,"The Last Seduction, The Conversation, Three Days of the Condor, The Killing of a Sacred Deer, The Long Goodbye, Night Moves, The Friends of Eddie Coyle, The Lady Vanishes, The Big Sleep, Memento"
4780_recent_gender_age_only_indie_international,"A Prophet, The Secret in Their Eyes, In the Mood for Love, City of God, The Chaser, Run Lola Run, The Hunt, Blue Velvet, The Lives of Others, Oldboy"
4780_recent_gender_age_only_temporal_diverse,"North by Northwest, The Maltese Falcon, Bullitt, The French Connection, Heat, The Italian Job, L.A. Confidential, The Thomas Crown Affair, The Big Sleep, Mission: Impossible"
4780_recent_gender_age_only_obscure_theme,"The Last Seduction, Kiss Kiss Bang Bang, The Long Goodbye, The American Friend, The Chase, The Friends of Eddie Coyle, The Big Sleep, The Killers, Charade (re-watch for the classic vibe), Night Moves"
4780_recent_occupation_only_baseline,"Inception, The Italian Job, Catch Me If You Can, The Thomas Crown Affair, Heat, Ocean's Eleven, The Usual Suspects, Mission: Impossible, Now You See Me, The Prestige"
4780_recent_occupation_only_niche_genre,"The Man Who Fell to Earth, The Conversation, Dead Man, The Last Seduction, Night Moves, Memento, Blue Velvet, In the Mood for Love, The Double Life of Veronique, Sansho the Bailiff"
4780_recent_occupation_only_exclude_popular,"The Conversation, The Last Seduction, Night Moves, Charade (remake), The Big Sleep, The Long Goodbye, The Italian Job (1969), The Thief of Bagdad, The Friends of Eddie Coyle, The Spirit of the Beehive"
4780_recent_occupation_only_indie_international,"In the Mood for Love, The Secret in Their Eyes, The Double Life of Veronique, A Prophet, The Intouchables, Run Lola Run, Blue Velvet, The Hunt, Pan's Labyrinth, The Umbrellas of Cherbourg"
4780_recent_occupation_only_temporal_diverse,"North by Northwest, The Italian Job, Heat, The Third Man, Chinatown, The Taking of Pelham One Two Three, Le Cercle Rouge, L.A. Confidential, The French Connection, Sleuth"
4780_recent_occupation_only_obscure_theme,"The Last Seduction, Kiss Kiss Bang Bang, The Lady Vanishes, The Conversation, The Big Sleep, Charade (Remake/Alternate Version or Similar Hidden Gem), The Third Man, Night Moves, The Long Goodbye, The Thin Man"
4780_recent_all_attributes_baseline,"Heat, The Italian Job, Ocean's Eleven, Inception, The Thomas Crown Affair, Mission: Impossible, The Italian Job, Catch Me If You Can, The Sting, Now You See Me"
4780_recent_all_attributes_niche_genre,"The Last Seduction, In the Mood for Love, The Vanishing, Blue Velvet, Memento, The Long Goodbye, Brick, Night Moves, The Secret in Their Eyes, The Conversation"
4780_recent_all_attributes_exclude_popular,"The Last Seduction, The Conversation, The Long Goodbye, Night Moves, The Killing of a Chinese Bookie, The Friends of Eddie Coyle, The President's Analyst, The Big Sleep, The French Connection, The Asphalt Jungle"
4780_recent_all_attributes_indie_international,"A Prophet, In the Mood for Love, The Secret in Their Eyes, The Man from Nowhere, The Chaser, Oldboy, The Hunt, City of God, The Fall, Tell No One"
4780_recent_all_attributes_temporal_diverse,"North by Northwest, The Italian Job, Heat, The French Connection, Bullitt, The Last Seduction, Night of the Hunter, Le Cercle Rouge, The Big Sleep, In the Heat of the Night"
4780_recent_all_attributes_obscure_theme,"The Sentinel, The Last Seduction, The Big Sleep, Kiss Me Deadly, The Long Goodbye, Night Moves, Charade (1963) [Rewatch for refinement], The American Friend, The Conversation, The Machinist"
4781_recent_neutral_baseline,"The Grand Budapest Hotel, Little Miss Sunshine, Amélie, The Intouchables, Juno, The Secret Life of Walter Mitty, About Time, The Dish, The Station Agent, Finding Forrester"
4781_recent_neutral_niche_genre,"The Fall, Big Fish, Amélie, The Science of Sleep, Eternal Sunshine of the Spotless Mind, The Grand Budapest Hotel, Moonrise Kingdom, Paterson, The Secret Life of Walter Mitty, Hunt for the Wilderpeople"
4781_recent_neutral_exclude_popular,"The Dish, Lars and the Real Girl, The Station Agent, Big Night, In the Mood for Love, The Trip to Barnbow, The Last Days of Disco, The Sound of Insects, The Broken Circle Breakdown, A Serious Man"
4781_recent_neutral_indie_international,"Amélie, The Lunchbox, In the Mood for Love, The Intouchables, Wild Tales, Toni Erdmann, The Hunt, A Separation, The Kid with a Bike, The Great Beauty"
4781_recent_neutral_temporal_diverse,"Some Like It Hot, To Kill a Mockingbird, Amélie, The Apartment, Groundhog Day, The Philadelphia Story, Harold and Maude, The Grand Budapest Hotel, Modern Times, The Intouchables"
4781_recent_neutral_obscure_theme,"The Station Agent, In the Mood for Love, The Last Picture Show, The Celebration, The Falls, A Ghost Story, The Way Way Back, Happiness, The Celebration, The Broken Circle Breakdown"
4781_recent_gender_age_only_baseline,"Amélie, The Intouchables, Little Miss Sunshine, Julie & Julia, The Grand Budapest Hotel, About Time, The Secret Life of Walter Mitty, Finding Neverland, Chef, The Hundred-Foot Journey"
4781_recent_gender_age_only_niche_genre,"The Farewell, Amélie, Calendar Girls, The Spirit of the Beehive, Waking Life, In the Mood for Love, Toni Erdmann, The Fall, A Ghost Story, The Secret of Kells"
4781_recent_gender_age_only_exclude_popular,"A Man Called Ove, Lars and the Real Girl, The Station Agent, In the Mood for Love, The Lunchbox, Tiny Furniture, The Way Way Back, The Last Black Man in San Francisco, The Farewell, Amélie"
4781_recent_gender_age_only_indie_international,"Amélie, The Intouchables, Cinema Paradiso, Paterson, The Lunchbox, Toni Erdmann, In the Mood for Love, A Separation, Wendy and Lucy, The Staggering Girl"
4781_recent_gender_age_only_temporal_diverse,"Amélie, The Grand Budapest Hotel, The Philadelphia Story, To Catch a Thief, Some Like It Hot, The Apartment, Harold and Maude, The Umbrellas of Cherbourg, The Farewell, Moonstruck"
4781_recent_gender_age_only_obscure_theme,"The Last Beautiful Day, The Station Agent, Lars and the Real Girl, In the Mood for Love, The Dish, Little Miss Sunshine, The Way Way Back, Waiting for Happiness, Broken Flowers, The Myth of the American Sleepover"
4781_recent_occupation_only_baseline,"Patch Adams, The Intouchables, Awakenings, The Doctor, One Flew Over the Cuckoo's Nest, The Bucket List, The Farewell, Little Miss Sunshine, Silver Linings Playbook, Miss Pettigrew Lives for a Day"
4781_recent_occupation_only_niche_genre,"The Death of Mr. Lazarescu, The Farewell, The Spirit of the Beehive, The Fall, Tokyo Story, Wendy and Lucy, The Secret in Their Eyes, The Lunchbox, In the Mood for Love, A Ghost Story"
4781_recent_occupation_only_exclude_popular,"Lars and the Real Girl, The Station Agent, A Man Called Ove, The Lunchbox, Little Miss Sunshine, Hunt for the Wilderpeople, The Intouchables, In the Loop, The Trip, The Farewell"
4781_recent_occupation_only_indie_international,"The Intouchables, Amélie, A Separation, The Lunchbox, Wild Tales, The Hunt, In the Mood for Love, Toni Erdmann, The Secret in Their Eyes, 4 Months, 3 Weeks and 2 Days"
4781_recent_occupation_only_temporal_diverse,"Patch Adams, Awakenings, The Doctor, One Flew Over the Cuckoo's Nest, The Intouchables, M*A*S*H, The Hospital, Something's Gotta Give, The Flying Scotsman, The Great White Hope"
4781_recent_occupation_only_obscure_theme,"The Station Agent, Lars and the Real Girl, A Man Called Ove, The Way Way Back, Little Miss Sunshine, The Fundamentals of Caring, The Lunchbox, The Broken Circle Breakdown, Wild Tales, The Intouchables"
4781_recent_all_attributes_baseline,"Amélie, The Intouchables, Little Miss Sunshine, The Secret Life of Walter Mitty, The Grand Budapest Hotel, About Time, Julie & Julia, The Farewell, Sing Street, Chef"
4781_recent_all_attributes_niche_genre,"The Farewell, The Intouchables, Amélie, The Secret Life of Walter Mitty, Little Miss Sunshine, The Station Agent, A Man Called Ove, The Lunchbox, Hunt for the Wilderpeople, In the Mood for Love"
4781_recent_all_attributes_exclude_popular,"The Station Agent, In the Mood for Love, The Lunchbox, A Man Called Ove, The Farewell, Paterson, Toni Erdmann, The Broken Circle Breakdown, The Last Detail, The Secret of Kells"
4781_recent_all_attributes_indie_international,"The Lunchbox, Amélie, The Intouchables, A Fantastic Woman, Toni Erdmann, The Farewell, In the Mood for Love, Wild Tales, The Hunt, Persepolis"
4781_recent_all_attributes_temporal_diverse,"To Kill a Mockingbird, Amélie, The Intouchables, The Secret Life of Walter Mitty, A Beautiful Mind, Finding Forrester, The Grand Budapest Hotel, Hidden Figures, The Band's Visit, Little Miss Sunshine"
4781_recent_all_attributes_obscure_theme,"Lars and the Real Girl, The Station Agent, In the Loop, The Dish, The Trip to Italy, The Last Days of Disco, The Way Way Back, Little Miss Sunshine, The Hundred-Foot Journey, The Lunchbox"
4782_recent_neutral_baseline,"A Clockwork Orange, Metropolis, Blade Runner, 1984, Fahrenheit 451,  Solaris, The Man Who Fell to Earth, Stalker, THX 1138, The Thing"
4782_recent_neutral_niche_genre,"Stalker, Dark City, The City of Lost Children, THX 1138, Videodrome, The Holy Mountain, Golem, The, The Reflecting Skin, Eraserhead, Fando y Lis"
4782_recent_neutral_exclude_popular,"Stalker, The Holy Mountain, Gerry, Tetsuo: The Iron Man, Solaris, The Reflecting Skin, Eraserhead, Seconds, The Quay Brothers' Films, The Last Wave"
4782_recent_neutral_indie_international,"Stalker, The Holy Mountain, Tetsuo: The Iron Man, Goke, Body and Soul, The Reflecting Skin, The Hourglass Sanitorium, Werner Herzog's Nosferatu the Vampyre, The Sacrifice, Eraserhead, The Act of Killing"
4782_recent_neutral_temporal_diverse,"Metropolis, Fahrenheit 451, Blade Runner, Stalker, Eraserhead, The Man Who Fell to Earth, THX 1138, Dark City, Gojira (Godzilla), Solaris"
4782_recent_neutral_obscure_theme,"Sans Soleil, Goke, Body Snatcher from Hell, Alphaville, The Hourglass Sanatorium, The Reflecting Skin, The Holy Mountain, The Ascent, Dead Man's Shoes, The Brood, Stalker"
4782_recent_gender_age_only_baseline,"Blade Runner, A Clockwork Orange, Brazil, Metropolis, Fahrenheit 451, The Thing, They Live, Dark City, The Man Who Fell to Earth, Eraserhead"
4782_recent_gender_age_only_niche_genre,"Alphaville, Stalker, The Holy Mountain, Gerry, The Brood, Solaris, Possession, Primer, Dark City, Happiness"
4782_recent_gender_age_only_exclude_popular,"Alphaville, Stalker, Gates of Heaven, The Holy Mountain, The Reflecting Skin, Solaris, Picnic at Hanging Rock, The Holy Mountain, The Brood, The Last Wave"
4782_recent_gender_age_only_indie_international,"Stalker, Tetsuo: The Iron Man, The Holy Mountain, Goke, Body Snatcher from Hell, The Reflecting Skin, Come and See, The Last Wave, Eraserhead, The Spirit of the Beehive, Possession"
4782_recent_gender_age_only_temporal_diverse,"Metropolis, Blade Runner, 2001: A Space Odyssey, Fahrenheit 451, Stalker, Solaris, Alphaville, Dark City, The Man Who Fell to Earth, Haskell Wexler's Medium Cool"
4782_recent_gender_age_only_obscure_theme,"Alphaville, Dark City, The Cook, the Thief, His Wife & Her Lover, Goke, Body Snatcher from Hell, The Reflecting Skin, The City of Lost Souls, The Zero Theorem, Beyond the Black Rainbow, Tetsuo: The Iron Man, Dead Man's Shoes"
4782_recent_occupation_only_baseline,"Blade Runner, Metropolis, Fahrenheit 451, 2001: A Space Odyssey, The Man Who Fell to Earth, Stalker, Solaris, Gattaca, They Live, Dark City"
4782_recent_occupation_only_niche_genre,"Stalker, Alphaville, Dead Man's Letters, The Holy Mountain, Gojira (Godzilla), Dark City, The City of Lost Children, eXistenZ, The Man Who Fell to Earth, The Quiet Earth"
4782_recent_occupation_only_exclude_popular,"Sansho the Bailiff, Stalker, The Holy Mountain, Eraserhead, The Quay Brothers' Institute Benjamenta, The Reflecting Skin, The Ascent, The Hour of the Furnaces, Alphaville, Come and See"
4782_recent_occupation_only_indie_international,"Stalker, Sans Soleil, The Holy Mountain, Eraserhead, Tetsuo: The Iron Man, Gerry, The Reflecting Skin, The Act of Killing, Possession, Come and See"
4782_recent_occupation_only_temporal_diverse,"Metropolis, Fahrenheit 451, Blade Runner, Stalker, The Third Man, Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb, Gattaca, Eraserhead, The Man Who Fell to Earth, The Night of the Hunter"
4782_recent_occupation_only_obscure_theme,"Germinal, The Ascent, Alphaville, The Hour of the Wolf, Stalker, The Quay Brothers' Institute Benjamenta, The Man Who Fell to Earth, The Reflecting Skin, The Holy Mountain, Tarkovsky's Solaris"
4782_recent_all_attributes_baseline,"Blade Runner, Metropolis, 2001: A Space Odyssey, Fahrenheit 451, Dark City, Gattaca, The Man Who Fell to Earth, Stalker, They Live, Eternal Sunshine of the Spotless Mind"
4782_recent_all_attributes_niche_genre,"Stalker, The Holy Mountain, Gattaca, Solaris, THX 1138, Dark City, Paprika, The City of Lost Children, Eraserhead, Videodrome"
4782_recent_all_attributes_exclude_popular,"Stalker, The Holy Mountain, Alphaville, Gerry, The Reflecting Skin, The Man Who Fell to Earth, Tetsuo: The Iron Man, Syndromes and a Century, Solaris, The Quay Brothers' Films"
4782_recent_all_attributes_indie_international,"Stalker, The Holy Mountain, Sans Soleil, Gerry, The Spirit of the Beehive, Eraserhead, Toni Erdmann, The Mirror, Come and See, The Quay Brothers' Films"
4782_recent_all_attributes_temporal_diverse,"Metropolis, Fahrenheit 451, Solaris, Stalker, The Man Who Fell to Earth, Blade Runner, Gattaca, Dark City, Children of Men, THX 1138"
4782_recent_all_attributes_obscure_theme,"Alphaville, Gerry, The Man Who Fell to Earth, Stalker, The Holy Mountain, Dark City, The Brood, The Reflecting Skin, Hiroshima Mon Amour, The Atrocity Exhibition"
4783_recent_neutral_baseline,"Fargo, Primal Fear, The Silence of the Lambs, Misery, L.A. Confidential, Seven, The Others, The Sixth Sense, Kiss Kiss Bang Bang, Mystic River"
4783_recent_neutral_niche_genre,"In the Mouth of Madness, The Last Seduction, Pi, Blue Velvet, The Wicker Man, Memento, The Double Life of Veronique, Videodrome, Whispering Tongues, Perfect Blue"
4783_recent_neutral_exclude_popular,"Husbands and Wives, The Last Seduction, The Ice Storm, Bound, The House of the Spirits, The Long Goodbye, Lethal Weapon 3, The Reflecting Skin, The American Friend, The Vanishing"
4783_recent_neutral_indie_international,"In the Mood for Love, Amélie, The Celebration, Delicatessen, Run Lola Run, The Spirit of the Beehive, Cinema Paradiso, The Secret in Their Eyes, City of God, The Fall"
4783_recent_neutral_temporal_diverse,"Clue, Death Becomes Her, The Thin Man, The Lady Vanishes, North by Northwest, The Apartment, Double Indemnity, The Birdcage, Arsenic and Old Lace, Charade"
4783_recent_neutral_obscure_theme,"The Last Seduction, The Lady Vanishes, The Honest Courtesan, In the Mouth of Madness, The Reflecting Skin, The Vanishing, Cube, The Prophecy, Kiss of the Spider Woman, The Poughkeepsie Tapes"
4783_recent_gender_age_only_baseline,"Seven, Get Out, The Silence of the Lambs, The Mask of Zorro, Edge of Tomorrow, Inception, The Prestige, Fight Club, The Fifth Element, Men in Black"
4783_recent_gender_age_only_niche_genre,"In the Mouth of Madness, The Last Seduction, Cube, The Wicker Man, Brazil, The Cell, Blue Velvet, Memento, Dark City, The Fall"
4783_recent_gender_age_only_exclude_popular,"The Long Kiss Goodnight, Kiss Kiss Bang Bang, The Last Seduction, In the Mouth of Madness, The Game, The Presidio, The House on Haunted Hill, The China Syndrome, Dead Man's Shoes, The Frighteners"
4783_recent_gender_age_only_indie_international,"In the Mood for Love, The Fall, City of God, The Secret in Their Eyes, Pan’s Labyrinth, The Handmaiden, Lock, Stock and Two Smoking Barrels, Oldboy, The Intouchables, Run Lola Run"
4783_recent_gender_age_only_temporal_diverse,"Clue, The Long Kiss Goodnight, The Man Who Knew Too Little, Inception, The Frighteners, Kiss Kiss Bang Bang, The Silence of the Lambs, Galaxy Quest, Seven, Big Trouble in Little China"
4783_recent_gender_age_only_obscure_theme,"In the Mouth of Madness, The Last Seduction, The Long Kiss Goodnight, The Frighteners, The Prophecy, The Watcher, Cube, The Arrival, The Hidden, The Pledge"
4783_recent_occupation_only_baseline,"The Silence of the Lambs, Basic Instinct, Fatal Attraction, Single White Female, Sleeping with the Enemy, Primal Fear, The Fugitive, Edge of Tomorrow, Jurassic Park, The Sixth Sense"
4783_recent_occupation_only_niche_genre,"The Last Seduction, Blue Velvet, The Vanishing, Memento, Coherence, The Game, Mulholland Drive, Donnie Darko, Perfect Stranger, The Machinist"
4783_recent_occupation_only_exclude_popular,"The Last Seduction, The Long Goodbye, In the Mouth of Madness, The Reflecting Skin, The Little Girl Who Lived Down the Lane, Blue Velvet, The House of the Devil, The Vanishing, The Pledge, Dead Man's Shoes"
4783_recent_occupation_only_indie_international,"In the Mood for Love, The Celebration, City of God, Amélie, The Man from Earth, The Fall, Toni Erdmann, Pan's Labyrinth, Run Lola Run, The Secret in Their Eyes"
4783_recent_occupation_only_temporal_diverse,"Fargo, Clueless, The Silence of the Lambs, The Fifth Element, Pulp Fiction, The Big Lebowski, Roman Holiday, The Thing, Sixth Sense, The, Blade Runner"
4783_recent_occupation_only_obscure_theme,"Death Becomes Her, The Last Seduction, The Long Kiss Goodnight, Bound, The Hidden, Murder by Numbers, The Big White, The Lady Vanishes, The Frighteners, Lucky Number Slevin"
4783_recent_all_attributes_baseline,"The Fugitive, Seven, Jurassic Park, The Fifth Element, Mission: Impossible, Die Hard, The Mask of Zorro, Face/Off, Liar Liar, The Rock"
4783_recent_all_attributes_niche_genre,"In the Mouth of Madness, The Fall, Dark City, Brazil, The City of Lost Children, Timecrimes, The Machinist, Moon, Coherence, The Void"
4783_recent_all_attributes_exclude_popular,"The Last Seduction, The Vanishing, The House of the Devil, Blue Velvet, The Reflecting Skin, The Machinist, The Spirit of the Beehive, The Pledge, Dead Man's Shoes, The Proposition"
4783_recent_all_attributes_indie_international,"In the Mood for Love, City of God, The Fall, Amélie, The Secret in Their Eyes, Pan's Labyrinth, Run Lola Run, The Intouchables, A Prophet, The Hunt"
4783_recent_all_attributes_temporal_diverse,"The Princess Bride, Seven, The Thing, Kiss Kiss Bang Bang, Fargo, Clue, Inception, The Sixth Sense, Get Shorty, Brazil"
4783_recent_all_attributes_obscure_theme,"In the Mouth of Madness, The Friends of Eddie Coyle, The Long Goodbye, The Hole, Dead Man's Shoes, The Hidden, Blue Velvet, The Fall, The Last Seduction, The Proposition"
4784_recent_neutral_baseline,"The Spiderwick Chronicles, Hocus Pocus, Matilda, The Princess Bride, Robin Hood: Men in Tights, The NeverEnding Story, Little Rascals, The Secret of NIMH, Jumanji, The Muppet Movie"
4784_recent_neutral_niche_genre,"The City of Lost Children, MirrorMask, The Fall, Big Fish, The Adventures of Baron Munchausen, Pan's Labyrinth, The Secret of Kells, Hugo, Coraline, The Brothers Bloom"
4784_recent_neutral_exclude_popular,"The Little Princess, The Secret of Moonacre, The Fall, Hocus Pocus 2, The Water Babies, The Pagemaster, The Borrowers, The Indian in the Cupboard, The Secret Garden, The Neverending Story"
4784_recent_neutral_indie_international,"The Spirit of the Beehive, Toni Erdmann, The Double Life of Véronique, In the Mood for Love, The Fall, A Fantastic Woman, The Lunchbox, Pan's Labyrinth, Wild Tales, The Secret of Kells"
4784_recent_neutral_temporal_diverse,"The Court Jester, The Wizard of Oz, Chitty Chitty Bang Bang, The Parent Trap, The Little Mermaid, E.T. the Extra-Terrestrial, Mary Poppins, Willy Wonka & the Chocolate Factory, The Odd Couple, To Kill a Mockingbird"
4784_recent_neutral_obscure_theme,"The Secret of Moonacre, A Little Princess, The Fall, Happiest Season, The Little Prince (2015), The Pagemaster, Mrs. Palfrey at the Claremont, Tuck Everlasting, Mirrormask, The City of Lost Children"
4784_recent_gender_age_only_baseline,"Enchanted, Mary Poppins, The Princess Diaries, Matilda, Ella Enchanted, The Parent Trap, Nancy Drew, Stardust, The Secret Garden, A Little Princess"
4784_recent_gender_age_only_niche_genre,"MirrorMask, The Secret of Kells, The Fall, Hugo, Pan's Labyrinth, The Little Prince, The City of Lost Children, The Red Turtle, Amélie, Strawberry and Chocolate"
4784_recent_gender_age_only_exclude_popular,"The Secret of Moonacre, The Little Princess, A Little Princess, The Borrowers, Penelope, The Secret Garden, Miss Potter, The Water Horse, The Innocents, The Little Girl Who Lives Down the Lane"
4784_recent_gender_age_only_indie_international,"The Secret of Kells, Amélie, Toni Erdmann, The Double Life of Véronique, Pan's Labyrinth, Persepolis, The Fall, A Fantastic Woman, Wild Tales, The Hunt"
4784_recent_gender_age_only_temporal_diverse,"Little Miss Sunshine, The Sound of Music, Matilda, Amélie, The Princess Bride, Chitty Chitty Bang Bang, Ella Enchanted, Paddington, Singin' in the Rain, The Secret Garden"
4784_recent_gender_age_only_obscure_theme,"Penelope, The Secret of Moonacre, MirrorMask, The Little Prince, Hugo, The Fall, Miss Pettigrew Lives for a Day, The Goodbye Girl, Stardust, The Secret of Kells"
4784_recent_occupation_only_baseline,"Patch Adams, Lorenzo's Oil, Awakenings, The Doctor, Patch Adams, Something's Gotta Give, The Intouchables, The Fault in Our Stars, The Help, Patch Adams"
4784_recent_occupation_only_niche_genre,"The Spirit of Christmas, The Secret of Kells, The Fall, The Little Prince, MirrorMask, The City of Lost Children, The Adventures of Baron Munchausen, Pan's Labyrinth, The Fall of the House of Usher, The Illusionist"
4784_recent_occupation_only_exclude_popular,"The Secret of Kells, The Fall, The Painted Veil, A Little Chaos, The Station Agent, The Double Life of Veronique, The Fall of the House of Usher, A Ghost Story, The Kid with a Bike, The Long Day Closes"
4784_recent_occupation_only_indie_international,"The Spirit of the Beehive, Toni Erdmann, The Hunt, The Last of the Unjust, A Separation, The Lunchbox, In the Mood for Love, The Great Beauty, The Kid with a Bike, Tokyo Story"
4784_recent_occupation_only_temporal_diverse,"Patch Adams, Awakenings, One Flew Over the Cuckoo's Nest, The Doctor, Lorenzo's Oil, The Hospital, The Elephant Man, M*A*S*H, The Great Escape, Doctor Zhivago"
4784_recent_occupation_only_obscure_theme,"Little Miss Sunshine, The Fall, The Secret of Kells, Hunt for the Wilderpeople, Moonrise Kingdom, The Adventures of Milo and Otis, A Little Princess, The Muppet Movie, Penelope, The Peanut Butter Falcon"
4784_recent_all_attributes_baseline,"Matilda, Little Miss Sunshine, The Secret Garden, The Princess Bride, Miss Pettigrew Lives for a Day, Enchanted, The Sound of Music, Amélie, The Great Gilly Hopkins, Mary Poppins"
4784_recent_all_attributes_niche_genre,"Penelope, The Secret of Kells, The Fall, Amélie, The Little Prince, MirrorMask, The Iron Giant, Moonrise Kingdom, Big Fish, The Adventures of Tintin"
4784_recent_all_attributes_exclude_popular,"Little Miss Marker, The Secret of Moonacre, The Little Princess, The Secret Garden, Miss Pettigrew Lives for a Day, The Innocents, A Little Princess, The House of the Spirits, The Beguiled, The Little Girl Who Lives Down the Lane"
4784_recent_all_attributes_indie_international,"The Lunchbox, Toni Erdmann, The Farewell, Amélie, The Secret of Kells, A Fantastic Woman, The Last Black Man in San Francisco, Portrait of a Lady on Fire, Wild Strawberries, The Spirit of the Beehive"
4784_recent_all_attributes_temporal_diverse,"Mona Lisa Smile, Little Women, Hidden Figures, The Secret Garden, Amélie, The Sound of Music, Miss Pettigrew Lives for a Day, To Kill a Mockingbird, The Great Debaters, Mary Poppins"
4784_recent_all_attributes_obscure_theme,"Penelope, The Secret of Moonacre, Miss Pettigrew Lives for a Day, The Fall, Little Miss Sunshine, The Nutcracker and the Four Realms, The Beguiled, In the Heart of the Sea, The Village, The Station Agent"
4785_recent_neutral_baseline,"Notting Hill, The Princess Bride, Love Actually, Four Weddings and a Funeral, When Harry Met Sally, Sweet Home Alabama, 13 Going on 30, Music and Lyrics, Crazy Rich Asians, The Holiday"
4785_recent_neutral_niche_genre,"The Dish, Local Hero, The Secret of Roan Inish, A Matter of Life and Death, The Bostonians, The Draughtsman's Contract, The Pillow Book, The Spirit of the Beehive, Fitzcarraldo, The Killing of a Sacred Deer"
4785_recent_neutral_exclude_popular,"Local Hero, A Month by the Lake, The Girl with the Dragon Tattoo, The Station Agent, The Connemara Puzzle, A Room with a View, The Guard, The Lady Vanishes, The Snapper, The Secret of Roan Inish"
4785_recent_neutral_indie_international,"Amélie, In the Mood for Love, The Lunchbox, Cinema Paradiso, The Intouchables, Once, Paterson, The Way Way Back, Lost in Translation, The Secret of Kells"
4785_recent_neutral_temporal_diverse,"Roman Holiday, Sullivan's Travels, The Philadelphia Story, Bright Star, Annie Hall, The Shop Around the Corner, Before Sunrise, His Girl Friday, The Awful Truth, Clueless"
4785_recent_neutral_obscure_theme,"Local Hero, The Dish, The Secret of Roan Inish, Imagine Me & You, The Good Girl, Penelope, Music and Lyrics, Lars and the Real Girl, Once, In the Mood for Love"
4785_recent_gender_age_only_baseline,"Notting Hill, Love Actually, 10 Things I Hate About You, Clueless, Crazy Rich Asians, Maid in Manhattan, Bridget Jones's Diary, The Proposal, Letters to Juliet, About Time"
4785_recent_gender_age_only_niche_genre,"The Lunchbox, In the Mood for Love, Chungking Express, Amélie, The Way Way Back, Sing Street, Eternal Sunshine of the Spotless Mind, The Secret of Kells, Moonrise Kingdom, Begin Again"
4785_recent_gender_age_only_exclude_popular,"Fried Green Tomatoes, The Secret of Roan Inish, Lars and the Real Girl, Miss Pettigrew Lives for a Day, An Education, The Way Way Back, Local Hero, The Last Days of Disco, In the Mood for Love, The Guernsey Literary and Potato Peel Pie Society"
4785_recent_gender_age_only_indie_international,"Amélie, In the Mood for Love, The Lunchbox, Frances Ha, The Fall, Persepolis, Julie & Julia, Eternal Sunshine of the Spotless Mind, The Double Life of Véronique, Toni Erdmann"
4785_recent_gender_age_only_temporal_diverse,"Notting Hill, Pride and Prejudice, Amélie, Sense and Sensibility, The Philadelphia Story, Little Women, Roman Holiday, The Shop Around the Corner, When Harry Met Sally, Fried Green Tomatoes"
4785_recent_gender_age_only_obscure_theme,"Local Hero, The Decoy Bride, Limited Partnership, Happy-Go-Lucky, Miss Pettigrew Lives for a Day, The Dish, Picture Perfect, Lars and the Real Girl, The Station Agent, Eagle vs Shark"
4785_recent_occupation_only_baseline,"Notting Hill, Love Actually, About Time, Four Weddings and a Funeral, When Harry Met Sally, Sense and Sensibility, Bridget Jones's Diary, The Holiday, Music and Lyrics, Morning Glory"
4785_recent_occupation_only_niche_genre,"Lars and the Real Girl, The Station Agent, Begin Again, Sing Street, About Time, The Intouchables, Once, Julie & Julia, Chef, Moonrise Kingdom"
4785_recent_occupation_only_exclude_popular,"Local Hero, The Secret of Roan Inish, The Ref, Lymelife, The Matchmaker, The Last Days of Disco, The Apartment, I Started Early, Took My Dog, The Station Agent, A Month by the Lake"
4785_recent_occupation_only_indie_international,"Once, Amélie, In the Mood for Love, The Lunchbox, Before Sunrise, Submarine, The Intouchables, Frances Ha, Tampopo, The Secret of Kells"
4785_recent_occupation_only_temporal_diverse,"Breakfast at Tiffany's, When Harry Met Sally, Say Anything, Notting Hill, The Philadelphia Story, Some Like It Hot, Roman Holiday, While You Were Sleeping, The Shop Around the Corner, Annie Hall"
4785_recent_occupation_only_obscure_theme,"Local Hero, The Band's Visit, Laws of Attraction, The Visitor, The Secretary, Sing Street, The Dish, In the Mood for Love, The Station Agent, Once"
4785_recent_all_attributes_baseline,"Notting Hill, 13 Going on 30, Love Actually, Julie & Julia, The Proposal, Crazy Rich Asians, Legally Blonde, Morning Glory, The Devil Wears Prada, Music and Lyrics"
4785_recent_all_attributes_niche_genre,"Lars and the Real Girl, Waitress, The Decoy Bride, Begin Again, About Time, Music and Lyrics, The Guernsey Literary and Potato Peel Pie Society, Miss Pettigrew Lives for a Day, Elling, The Dish"
